gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000188015,92.52708445,-0.791528261,0.238039924,-3.325191202,0.000883579,0.009518811
ENSG00000172840,387.9966503,0.521060657,0.156744589,3.324265669,0.000886517,0.009530524
ENSG00000162441,350.7263921,-0.423282988,0.127355322,-3.323638,0.000888514,0.009545309
ENSG00000073146,86.43087727,-0.962745573,0.289745221,-3.322731498,0.000891407,0.009569678
ENSG00000173548,2996.292311,0.371577471,0.112029875,3.31677128,0.000910641,0.009769335
ENSG00000065308,10079.47253,0.218610986,0.065916981,3.316459344,0.000911659,0.009772202
ENSG00000151065,395.3431186,-0.452969557,0.136588887,-3.316298758,0.000912183,0.009772202
ENSG00000076604,308.6643575,-0.673851448,0.203284772,-3.314815183,0.000917037,0.009817355
ENSG00000131899,1247.874558,-0.434472039,0.131111895,-3.313749969,0.000920538,0.009847957
ENSG00000084444,264.0721697,0.520726572,0.157462017,3.306997988,0.000943016,0.010081396
ENSG00000166526,426.479893,-0.503827992,0.15237524,-3.306495156,0.00094471,0.010092475
ENSG00000152926,423.2881592,-0.574105769,0.173647246,-3.3061611,0.000945837,0.010093978
ENSG00000173706,12245.70828,0.672212877,0.203327274,3.306063487,0.000946166,0.010093978
ENSG00000164754,2954.595697,0.46358184,0.140230487,3.305856317,0.000946866,0.010094424
ENSG00000132357,690.6903154,0.344687204,0.104338801,3.303538082,0.00095473,0.01017119
ENSG00000034152,1149.184093,0.737628263,0.223343366,3.302664754,0.000957708,0.010189374
ENSG00000151623,78.90268439,-1.221773674,0.369937598,-3.302648014,0.000957765,0.010189374
ENSG00000100600,1118.943247,0.452881241,0.137179315,3.301381418,0.0009621,0.010228396
ENSG00000049656,1208.731762,0.364821233,0.110543483,3.300250937,0.000965984,0.010262578
ENSG00000130921,350.4828184,-0.38914369,0.117968378,-3.29871189,0.000971295,0.010311864
ENSG00000283059,23.55725073,-1.687498381,0.51165762,-3.298100753,0.000973412,0.010327188
ENSG00000204160,481.4295338,0.368229592,0.111762149,3.294761184,0.000985054,0.010443474
ENSG00000145569,29.39212141,2.782129962,0.844681145,3.293704351,0.000988764,0.010475576
ENSG00000155749,21.78928033,1.383928829,0.420277144,3.29289577,0.000991612,0.010498498
ENSG00000154813,848.7223557,0.400194226,0.121543706,3.292595226,0.000992673,0.010502478
ENSG00000109625,1227.500973,-0.728416547,0.221321387,-3.291216261,0.000997552,0.010546826
ENSG00000123094,1308.347004,0.734833549,0.223445065,3.288654186,0.001006676,0.010635965
ENSG00000205302,1652.33603,-0.34144859,0.103864464,-3.287443836,0.001011014,0.010674438
ENSG00000123179,355.6561716,0.524724032,0.159696829,3.285751103,0.001017108,0.010731403
ENSG00000203727,324.4443855,-0.891684067,0.271424095,-3.285206004,0.001019078,0.010744798
ENSG00000107929,1275.283056,0.583700525,0.177719249,3.284396761,0.001022009,0.01075523
ENSG00000123130,916.0054746,0.383380736,0.116729484,3.284352197,0.001022171,0.01075523
ENSG00000127561,40.90897685,1.365824987,0.415830808,3.284569014,0.001021385,0.01075523
ENSG00000080493,296.2775547,-0.825733853,0.251484439,-3.283439154,0.001025488,0.010782734
ENSG00000080546,735.7809531,-0.30983957,0.09440869,-3.281896724,0.001031114,0.010834462
ENSG00000148411,1271.07683,0.385016545,0.117370301,3.280357482,0.001036756,0.010886296
ENSG00000184009,57816.26235,0.566214197,0.172628518,3.279957474,0.001038227,0.010894286
ENSG00000178184,75.27282964,-1.24876577,0.380804609,-3.279282181,0.001040715,0.010912926
ENSG00000101224,2567.021398,-0.670893259,0.204692183,-3.277571475,0.001047042,0.010971772
ENSG00000107130,1093.961808,-0.506672255,0.154709179,-3.274998019,0.001056627,0.011064653
ENSG00000124134,26.60465093,-2.570005529,0.785241703,-3.272884664,0.001064559,0.01114011
ENSG00000270872,124.482812,-0.558782702,0.170802732,-3.271509156,0.001069751,0.011186812
ENSG00000102547,603.7871446,0.503306375,0.153879481,3.270782893,0.001072502,0.01120794
ENSG00000196405,872.9944802,-0.455451512,0.139274469,-3.270172297,0.00107482,0.011224515
ENSG00000159713,14.26615743,-1.626953339,0.497741672,-3.268670136,0.001080542,0.011268928
ENSG00000187239,1866.641998,0.771946429,0.236152319,3.268849664,0.001079857,0.011268928
ENSG00000170745,82.58807476,1.049299589,0.321037797,3.26846122,0.00108134,0.01126959
ENSG00000135318,4268.537907,-0.822270294,0.251603213,-3.268123184,0.001082632,0.011275399
ENSG00000182272,52.74419747,-1.109683538,0.339650358,-3.267134893,0.001086419,0.01130716
ENSG00000146278,2248.843403,0.474850421,0.145497028,3.263643449,0.001099895,0.011439652
ENSG00000143753,2466.980574,0.369699317,0.11333503,3.262003951,0.001106276,0.011498225
ENSG00000108700,14.82305222,-3.690354246,1.131555511,-3.261310834,0.001108984,0.011510774
ENSG00000157483,2336.564466,0.852208796,0.261298728,3.261434922,0.001108499,0.011510774
ENSG00000013523,374.0929316,-0.383503718,0.117633266,-3.260163811,0.001113479,0.01154181
ENSG00000163485,46.37687912,-1.512563678,0.463932287,-3.260311298,0.0011129,0.01154181
ENSG00000047621,396.0662801,-0.593961458,0.182214402,-3.259684474,0.001115362,0.011553526
ENSG00000198721,997.1521884,-0.345605224,0.106060461,-3.258568016,0.00111976,0.011591257
ENSG00000146433,1609.044986,0.295736239,0.090839694,3.255583825,0.001131595,0.011705864
ENSG00000139880,158.5070992,-0.691680309,0.212511195,-3.254794692,0.001134744,0.011722628
ENSG00000178401,52.13823265,-1.052392099,0.323318866,-3.25496657,0.001134057,0.011722628
ENSG00000283094,1881.025764,-0.343871098,0.105780499,-3.250798598,0.001150814,0.011880639
ENSG00000168538,1262.78441,0.448600744,0.13803273,3.249959221,0.001154216,0.011907748
ENSG00000116106,287.5181978,1.308626369,0.40278848,3.248917068,0.001158452,0.011943427
ENSG00000120341,233.7975291,-0.954622024,0.294059864,-3.246352673,0.001168939,0.012035368
ENSG00000166173,1148.805993,-0.412559074,0.127083341,-3.246366285,0.001168883,0.012035368
ENSG00000133059,1626.711598,-0.423446464,0.130520022,-3.244302742,0.001177385,0.012114198
ENSG00000270011,60.21850505,-0.887972549,0.273741669,-3.243834057,0.001179324,0.012126015
ENSG00000039537,23.79662526,1.977350536,0.609618421,3.243587245,0.001180347,0.012128397
ENSG00000175324,505.154477,0.385811386,0.118961104,3.243172539,0.001182066,0.012137935
ENSG00000135917,53.3499894,1.102672858,0.340092083,3.242277353,0.001185786,0.012167985
ENSG00000109572,1742.506089,-0.42370725,0.130812691,-3.239037797,0.001199337,0.012298814
ENSG00000136295,2247.446204,-0.715086787,0.220816018,-3.238382758,0.001202094,0.012318855
ENSG00000103978,1009.482011,0.507587701,0.156797296,3.237222296,0.001206994,0.012360806
ENSG00000124466,20.1670465,-1.41036582,0.435831237,-3.236036566,0.001212019,0.012395718
ENSG00000165899,28.73168401,1.835667468,0.567230954,3.236190578,0.001211365,0.012395718
ENSG00000148082,3419.305089,0.682465549,0.211029315,3.233984575,0.00122076,0.012476807
ENSG00000187634,84.57144084,-1.676611576,0.51862783,-3.232783661,0.001225904,0.012512699
ENSG00000198121,7234.097183,0.460230718,0.142361319,3.232835441,0.001225681,0.012512699
ENSG00000156261,2428.991847,0.30658613,0.094867596,3.231726577,0.001230447,0.012550726
ENSG00000203943,18.15778171,-1.565952152,0.484595042,-3.231465486,0.001231572,0.012553851
ENSG00000089050,346.3261931,-0.492552689,0.152434939,-3.231232235,0.001232577,0.012555758
ENSG00000136193,4990.094395,0.451122375,0.139658829,3.230174409,0.001237147,0.012593945
ENSG00000177606,3213.141034,-1.066889174,0.330418362,-3.228904007,0.001242656,0.012641635
ENSG00000240764,54.70252981,-1.277596753,0.395748307,-3.228306298,0.001245256,0.012659686
ENSG00000092853,42.20738266,-1.412857946,0.4378012,-3.227167828,0.001250221,0.012701749
ENSG00000139410,64.7099583,-0.901925032,0.279608085,-3.225675798,0.001256756,0.012759694
ENSG00000126218,294.6418058,0.746937796,0.231783728,3.222563559,0.00127049,0.012890597
ENSG00000114626,1014.574726,0.52647632,0.163422162,3.221572354,0.001274893,0.012920009
ENSG00000275131,969.5618411,0.806107125,0.250224789,3.221531841,0.001275073,0.012920009
ENSG00000180182,911.4721886,0.295340212,0.091706296,3.220500917,0.001279668,0.012958009
ENSG00000182054,878.9254357,0.586726404,0.1822751,3.218905952,0.001286807,0.013021704
ENSG00000203805,17.11917162,-1.857175654,0.57709136,-3.218165758,0.001290132,0.013046751
ENSG00000135502,45.41813339,0.998622767,0.310331804,3.217919507,0.00129124,0.013049355
ENSG00000160360,1950.527853,-0.414176693,0.128788831,-3.215936436,0.001300196,0.013131212
ENSG00000007944,345.2866622,-0.489789865,0.152322641,-3.215476454,0.001302282,0.013143622
ENSG00000163069,3102.437095,0.47253643,0.146985391,3.214853035,0.001305113,0.013163538
ENSG00000165732,1290.424508,0.522378554,0.162506239,3.214513842,0.001306656,0.013170442
ENSG00000149090,6388.209118,-0.410182788,0.127651698,-3.21329677,0.001312206,0.013217699
ENSG00000109265,83.21910625,-1.529524144,0.476110288,-3.212541678,0.001315661,0.013243798
ENSG00000160271,622.8322357,-0.442635392,0.137909189,-3.209614934,0.001329129,0.013370602
ENSG00000161642,501.293099,-0.784410453,0.244429191,-3.209152101,0.00133127,0.013383368
ENSG00000008083,305.0724346,0.487459855,0.151932657,3.208394202,0.001334784,0.013409603
ENSG00000077585,682.1168073,0.442246448,0.137848246,3.208212373,0.001335628,0.013409603
ENSG00000124608,382.5275534,-0.720042498,0.224466036,-3.207801555,0.001337538,0.013419989
ENSG00000151835,3279.710127,-0.73328532,0.228713361,-3.206132416,0.001345321,0.013489258
ENSG00000116161,737.7151457,-0.371919034,0.116023994,-3.205535509,0.001348114,0.013508438
ENSG00000156876,57.46837409,-0.744959581,0.232627958,-3.202364791,0.001363043,0.013640208
ENSG00000169379,207.2322016,0.458641565,0.143213523,3.2025018,0.001362394,0.013640208
ENSG00000163659,399.2099058,0.521216279,0.162808099,3.201414929,0.001367544,0.013676336
ENSG00000182628,423.1234123,-0.401058576,0.125323209,-3.200193947,0.001373351,0.013725462
ENSG00000221829,161.1227629,-0.684766833,0.214003542,-3.199792046,0.001375268,0.013735666
ENSG00000081320,1481.817244,0.989786867,0.309568332,3.19731305,0.001387143,0.013845257
ENSG00000092094,303.9918809,-0.366860166,0.114868519,-3.193739828,0.001404426,0.01400865
ENSG00000131467,1712.924602,0.364732638,0.114234496,3.19284147,0.001408803,0.014043172
ENSG00000065833,683.0122659,-0.63703733,0.199571306,-3.19202867,0.001412773,0.014068209
ENSG00000113368,51.27472855,-1.054024521,0.330213155,-3.191951942,0.001413148,0.014068209
ENSG00000105327,305.375919,-0.743257235,0.233052521,-3.189226324,0.001426541,0.01419233
ENSG00000155511,2875.440058,0.866495655,0.271738604,3.188710185,0.001429091,0.014208478
ENSG00000021355,622.4150359,0.476690913,0.149514516,3.188258414,0.001431326,0.01422148
ENSG00000167543,522.7841081,0.630697177,0.197854019,3.187689489,0.001434145,0.014240266
ENSG00000166398,849.090769,0.474919913,0.149030126,3.186737654,0.001438872,0.014277968
ENSG00000139793,1684.226203,0.375411596,0.117830356,3.186034633,0.001442373,0.014303457
ENSG00000165195,174.5886487,0.992502822,0.311554193,3.185650668,0.001444289,0.0143132
ENSG00000186260,703.3268403,-0.56101369,0.176119861,-3.18540844,0.001445498,0.01431594
ENSG00000166292,37.36361479,1.337688177,0.420093812,3.184260607,0.001451243,0.01436356
ENSG00000196743,1452.994689,0.343697908,0.108012482,3.182020272,0.001462516,0.0144658
ENSG00000132510,689.171436,-0.614056432,0.193011728,-3.181446222,0.001465417,0.014485159
ENSG00000109685,846.5294048,-0.369663734,0.116235093,-3.180310921,0.001471171,0.014495338
ENSG00000112276,430.6663835,0.525956462,0.16539418,3.180017945,0.001472659,0.014495338
ENSG00000120318,303.4996799,-0.570277042,0.179294726,-3.180668253,0.001469358,0.014495338
ENSG00000132535,486.7482447,-0.388199218,0.122072145,-3.180080244,0.001472343,0.014495338
ENSG00000141452,386.0868458,0.573918697,0.180436631,3.180721636,0.001469087,0.014495338
ENSG00000163093,280.7684617,-0.421377255,0.132511118,-3.179938871,0.001473061,0.014495338
ENSG00000205937,1451.770082,0.279534445,0.087889014,3.180539103,0.001470013,0.014495338
ENSG00000133858,2278.386692,0.40024002,0.125887766,3.179340065,0.001476108,0.014516009
ENSG00000137309,3146.325982,-0.47796967,0.150354813,-3.178944925,0.001478122,0.014526499
ENSG00000077943,475.7320958,1.049570573,0.330284523,3.177777038,0.001484088,0.014575799
ENSG00000123178,192.3370448,0.592736581,0.186649853,3.175660585,0.001494958,0.014673156
ENSG00000147655,158.4301356,-1.651419124,0.520097562,-3.175210278,0.00149728,0.014686551
ENSG00000198551,177.1436676,-0.42898867,0.135224321,-3.172422433,0.001511729,0.014818812
ENSG00000260230,55.30333539,-0.876026243,0.276412204,-3.169274837,0.001528198,0.014970682
ENSG00000278183,2662.759329,-0.459588982,0.145023546,-3.169064571,0.001529304,0.014971956
ENSG00000123737,490.3897987,0.689672019,0.217730212,3.167553152,0.001537276,0.015040403
ENSG00000011347,151.1367444,-0.865332377,0.273236471,-3.166972453,0.001540349,0.015051271
ENSG00000221978,4135.892955,0.319476576,0.100876937,3.166993211,0.001540239,0.015051271
ENSG00000243943,563.2182247,-0.453205919,0.143237756,-3.164011579,0.001556106,0.015195559
ENSG00000167106,961.9849362,-0.933954404,0.295337558,-3.162328593,0.001565128,0.015273941
ENSG00000123104,236.1729362,0.977482572,0.30914851,3.161854383,0.001567679,0.015289109
ENSG00000090376,646.7607855,0.83527748,0.264259857,3.160818634,0.001573264,0.015333829
ENSG00000035664,747.4447552,1.567785889,0.496121874,3.160082171,0.001577246,0.015356798
ENSG00000134986,832.6383881,-0.537287464,0.170034198,-3.159878835,0.001578348,0.015356798
ENSG00000143013,1529.155707,-0.412962339,0.130691405,-3.159827831,0.001578624,0.015356798
ENSG00000175348,1310.557666,0.395458317,0.125165841,3.159474777,0.001580538,0.015365672
ENSG00000103248,294.5126636,-0.494156323,0.15642973,-3.158966806,0.001583295,0.015382731
ENSG00000111642,5207.930685,-0.417056629,0.13205001,-3.158323347,0.001586794,0.015398826
ENSG00000196776,2239.013898,-0.303437493,0.096076421,-3.158293048,0.001586959,0.015398826
ENSG00000196591,1304.247089,-0.383697828,0.121509387,-3.157762849,0.001589848,0.015417107
ENSG00000106462,101.930148,-0.827522908,0.262111945,-3.157135435,0.001593273,0.015433293
ENSG00000167642,105.6993699,1.788732914,0.566576734,3.157088539,0.00159353,0.015433293
ENSG00000106991,3376.036489,-0.391521849,0.124031692,-3.156627478,0.001596051,0.015447962
ENSG00000170085,253.0227109,0.555721145,0.176143616,3.154932071,0.001605355,0.015528214
ENSG00000188112,331.3367942,0.608038412,0.192928739,3.151621766,0.001623664,0.015695423
ENSG00000267023,550.9677505,-0.727109857,0.230742669,-3.151172087,0.001626166,0.01570971
ENSG00000270885,149.8216799,1.147566027,0.36421236,3.150815714,0.001628152,0.015718991
ENSG00000168092,1604.2792,0.402740294,0.127842072,3.150295414,0.001631054,0.015737111
ENSG00000178567,717.4959347,-0.474696492,0.150782337,-3.148223473,0.001642661,0.01583913
ENSG00000104142,898.8789963,0.436365587,0.138626461,3.147779891,0.001645155,0.01585322
ENSG00000215251,214.944203,0.585148183,0.185924091,3.147242404,0.001648183,0.015872423
ENSG00000100234,51836.69767,-0.645049359,0.205105185,-3.144968564,0.001661047,0.01597625
ENSG00000100395,475.9137893,-0.462273317,0.146981625,-3.14510958,0.001660246,0.01597625
ENSG00000141576,230.0847838,1.062781474,0.337962907,3.144668996,0.001662748,0.015982596
ENSG00000260456,44.95594091,1.023958519,0.325656473,3.144290389,0.001664901,0.01599327
ENSG00000134265,479.9474499,0.397728088,0.126625639,3.140975962,0.001683859,0.016165253
ENSG00000151694,1430.881735,0.525120151,0.167340749,3.138029166,0.00170088,0.016318444
ENSG00000110719,1000.674132,0.437090248,0.139382649,3.13590143,0.001713268,0.016427025
ENSG00000102316,3093.906006,-0.392040148,0.125069527,-3.134577693,0.001721017,0.016491017
ENSG00000138311,184.5450776,-0.616940867,0.196837007,-3.134272747,0.001722806,0.016497861
ENSG00000183023,1101.157454,-0.741478681,0.236686787,-3.132742181,0.001731815,0.016573782
ENSG00000015520,17.00221454,-2.461178183,0.786364319,-3.12981925,0.001749139,0.01672914
ENSG00000108829,2056.889564,0.506965855,0.162005474,3.129313115,0.001752155,0.016747544
ENSG00000132321,29.89020615,-1.439517783,0.460064529,-3.128947552,0.001754336,0.016748139
ENSG00000174804,1718.718652,0.807313887,0.258015405,3.128936764,0.001754401,0.016748139
ENSG00000101439,4068.414848,0.368674678,0.117913779,3.126646261,0.001768125,0.016868663
ENSG00000124374,32.13177674,1.067843101,0.34195334,3.122774297,0.001791551,0.017081529
ENSG00000155508,786.4520404,0.498166618,0.159558181,3.122162807,0.001795276,0.017106418
ENSG00000151151,340.1155768,0.636134512,0.203916868,3.119577692,0.001811105,0.017246531
ENSG00000220785,349.0202341,-0.671654399,0.215437067,-3.1176362,0.001823077,0.017349766
ENSG00000224531,281.6100696,0.553980053,0.177738877,3.116819811,0.001828133,0.017387095
ENSG00000189067,5488.956632,-0.37447888,0.120190926,-3.115700091,0.001835088,0.017442432
ENSG00000148356,343.7005149,-0.41854619,0.134361326,-3.115079342,0.001838954,0.017468359
ENSG00000185803,586.3004534,0.443984848,0.142561425,3.114340689,0.001843565,0.017501317
ENSG00000128482,43.19790329,1.247809031,0.400743696,3.113733397,0.001847363,0.017526531
ENSG00000215012,418.7941888,0.713427416,0.229199476,3.112692177,0.001853893,0.017577607
ENSG00000105750,20.74067691,-1.466265112,0.471205684,-3.111730526,0.001859942,0.01762407
ENSG00000148841,582.2838884,0.491199632,0.157878264,3.111255595,0.001862936,0.017641545
ENSG00000183655,141.4785364,0.641982234,0.206416752,3.110126621,0.001870072,0.017698191
ENSG00000222009,299.8137535,-0.638373264,0.205521664,-3.106111789,0.00189565,0.017929206
ENSG00000263465,579.0123352,0.514575739,0.165681722,3.105808728,0.001897594,0.017936532
ENSG00000130340,4635.300971,-0.457954691,0.147477219,-3.105257162,0.001901137,0.017958951
ENSG00000113389,4582.999224,0.985917189,0.317674867,3.103541674,0.001912193,0.018052279
