gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000233813,84.15041584,-0.061532193,0.198746593,-0.309601245,0.756864209,0.920581199
ENSG00000237441,142.8681349,0.06895855,0.222546394,0.309861457,0.756666314,0.920581199
ENSG00000239388,14.34536421,0.174035029,0.561005983,0.31021956,0.756393997,0.920581199
ENSG00000253729,5736.900154,0.045724266,0.147810298,0.309344254,0.757059671,0.920581199
ENSG00000273294,11.82198822,-0.479401778,1.547761911,-0.30973871,0.756759663,0.920581199
ENSG00000162825,559.6980217,0.059033901,0.190922462,0.309203541,0.7571667,0.920638373
ENSG00000147677,3348.723546,-0.032514374,0.105194488,-0.309088196,0.757254438,0.920672083
ENSG00000163539,725.6598426,-0.052755348,0.170849691,-0.308782225,0.757487191,0.920736154
ENSG00000168411,370.1223092,0.043891335,0.142079767,0.308920374,0.757382098,0.920736154
ENSG00000226937,9.131043417,0.187177416,0.606036247,0.30885515,0.757431715,0.920736154
ENSG00000219626,194.5393482,-0.045384497,0.147041977,-0.308649935,0.757587832,0.920785527
ENSG00000205060,615.8338274,0.058074459,0.188264734,0.308472322,0.757722958,0.920876804
ENSG00000065970,760.8779047,0.033431531,0.108504779,0.308111142,0.757997763,0.921064847
ENSG00000135469,144.6337861,0.071700179,0.232650658,0.308188161,0.75793916,0.921064847
ENSG00000107874,866.9327617,0.040129023,0.130333115,0.307895831,0.758161598,0.921137712
ENSG00000244306,234.7235493,0.15149103,0.492054462,0.307874517,0.758177817,0.921137712
ENSG00000144224,3071.385593,-0.025051652,0.081399718,-0.307760917,0.758264262,0.921169785
ENSG00000078401,17.68165074,0.149098314,0.486348378,0.306566899,0.759173052,0.92139126
ENSG00000100285,35.11239745,0.295426078,0.961292775,0.307321646,0.758598561,0.92139126
ENSG00000103489,975.5337659,-0.066154837,0.215437368,-0.307072251,0.758788379,0.92139126
ENSG00000116260,205677.4142,0.037921115,0.123596349,0.306814204,0.758984796,0.92139126
ENSG00000135597,405.0604615,-0.035902073,0.117232835,-0.306245885,0.759417439,0.92139126
ENSG00000135974,534.8747533,0.037994673,0.124153736,0.306029234,0.759582388,0.92139126
ENSG00000137573,16613.89868,0.187314099,0.612609926,0.305764061,0.759784294,0.92139126
ENSG00000141084,538.070174,-0.035791919,0.117083812,-0.305694854,0.759836992,0.92139126
ENSG00000141503,1814.005972,-0.044105632,0.14415076,-0.305968777,0.759628419,0.92139126
ENSG00000144589,296.9067295,-0.051669669,0.168932624,-0.305859623,0.75971153,0.92139126
ENSG00000157933,2171.05712,-0.044063726,0.144005947,-0.30598546,0.759615717,0.92139126
ENSG00000166415,10.70261937,-0.220322336,0.720025135,-0.305992563,0.759610309,0.92139126
ENSG00000167701,25.79363957,-0.134213271,0.438330548,-0.306191918,0.759458526,0.92139126
ENSG00000169083,1361.174374,0.085820142,0.279679494,0.306851749,0.758956217,0.92139126
ENSG00000169604,14685.12699,0.076620642,0.249893126,0.306613644,0.759137467,0.92139126
ENSG00000183647,50.96774162,0.099805867,0.326560139,0.305627832,0.759888027,0.92139126
ENSG00000185238,220.0995524,0.041532581,0.135534133,0.306436321,0.759272457,0.92139126
ENSG00000187764,213.1924885,-0.105079336,0.343428641,-0.305971383,0.759626434,0.92139126
ENSG00000188672,10.42917915,-0.248814357,0.814080387,-0.305638559,0.759879858,0.92139126
ENSG00000188681,165.4123252,0.172854802,0.565289497,0.305781025,0.759771377,0.92139126
ENSG00000196381,18.94135157,0.146036457,0.47603914,0.306774054,0.759015358,0.92139126
ENSG00000197622,1023.297289,0.044724812,0.145791958,0.30677146,0.759017333,0.92139126
ENSG00000215695,40.82155772,0.261100086,0.851464588,0.306648203,0.759111159,0.92139126
ENSG00000243056,157.8313399,0.097333393,0.317447459,0.306612606,0.759138257,0.92139126
ENSG00000185986,73.40717653,-0.090821199,0.297267711,-0.305519892,0.759970222,0.921418097
ENSG00000104327,16.50450984,0.183069717,0.599449558,0.305396367,0.760064289,0.921459321
ENSG00000159882,96.40073971,-0.060001432,0.196704805,-0.305032874,0.760341115,0.921633314
ENSG00000246203,19.39195804,-0.123112781,0.403686491,-0.304971267,0.760388036,0.921633314
ENSG00000262334,9.326052344,0.241695483,0.79236456,0.305030658,0.760342803,0.921633314
ENSG00000091140,857.123592,0.029577904,0.097189603,0.304331976,0.760874987,0.921796244
ENSG00000123349,4050.28883,-0.041965817,0.137943226,-0.304225281,0.760956266,0.921796244
ENSG00000131143,3631.40862,-0.029388688,0.096532222,-0.304444337,0.760789394,0.921796244
ENSG00000154639,13.8783899,-0.248561923,0.816281141,-0.304505287,0.760742966,0.921796244
ENSG00000176624,888.6280292,-0.037239207,0.122407805,-0.304222489,0.760958393,0.921796244
ENSG00000224587,158.1845559,-0.058859918,0.193564121,-0.304084856,0.761063244,0.921796244
ENSG00000232460,25.13773938,-0.256531299,0.84253729,-0.304474712,0.760766255,0.921796244
ENSG00000237095,158.1845559,-0.058859918,0.193564121,-0.304084856,0.761063244,0.921796244
ENSG00000282957,43.55250283,-0.076235098,0.250566747,-0.304250659,0.760936933,0.921796244
ENSG00000048392,1425.18479,-0.03861928,0.12728078,-0.303418006,0.761571326,0.921980745
ENSG00000078098,3194.101231,0.067420297,0.222427873,0.303110829,0.761805402,0.921980745
ENSG00000085449,1780.690877,0.032148137,0.105984741,0.303327975,0.761639929,0.921980745
ENSG00000096093,667.0890637,-0.039782027,0.131109671,-0.303425573,0.761565559,0.921980745
ENSG00000118242,90.47365162,-0.093254705,0.30767184,-0.303097953,0.761815214,0.921980745
ENSG00000129696,165.0201387,0.056434209,0.185792135,0.303749183,0.761318984,0.921980745
ENSG00000131368,519.9497373,0.033502114,0.110471318,0.30326527,0.761687711,0.921980745
ENSG00000154832,738.6866538,-0.047132134,0.155195158,-0.303695904,0.761359579,0.921980745
ENSG00000180902,420.2124621,0.045881914,0.151178516,0.303494939,0.761512704,0.921980745
ENSG00000213214,94.81908342,0.168403337,0.555610224,0.30309618,0.761816565,0.921980745
ENSG00000070047,367.8801999,0.609479317,2.012172549,0.302896149,0.761969006,0.922092492
ENSG00000119402,2003.68197,-0.029051298,0.095961656,-0.30273861,0.762089072,0.922153153
ENSG00000197756,10017.63233,0.057699281,0.190632631,0.302672636,0.762139354,0.922153153
ENSG00000139641,3282.010262,0.030940445,0.102327208,0.302367726,0.762371755,0.922216141
ENSG00000226210,147.65082,-0.160826492,0.53183135,-0.302401301,0.762346163,0.922216141
ENSG00000262435,147.65082,-0.160826492,0.53183135,-0.302401301,0.762346163,0.922216141
ENSG00000167862,213.0171735,0.055769326,0.184502639,0.302268447,0.76244743,0.922234962
ENSG00000157399,68.09600933,-0.176659652,0.584676588,-0.302149351,0.762538213,0.922272053
ENSG00000101882,396.2340998,-0.031118018,0.103024541,-0.302044713,0.762617978,0.922286762
ENSG00000129535,10.94061402,0.158286763,0.524444506,0.301817945,0.76279085,0.922286762
ENSG00000149136,1881.055204,0.047853851,0.158534197,0.301851918,0.762764951,0.922286762
ENSG00000219607,74.26723406,-0.08248988,0.27327565,-0.301855946,0.76276188,0.922286762
ENSG00000166847,2072.296573,0.038315384,0.127097239,0.301465114,0.763059848,0.922539296
ENSG00000104626,435.9072002,-0.048493098,0.160931059,-0.301328395,0.76316409,0.922592617
ENSG00000069702,3920.188062,0.056942299,0.189250973,0.300882462,0.763504124,0.922852834
ENSG00000125166,802.7295933,-0.052993448,0.176180365,-0.300790883,0.763573961,0.922852834
ENSG00000204519,105.5538108,0.070965381,0.23597662,0.300730559,0.763619964,0.922852834
ENSG00000205822,15.00775161,0.140953946,0.468356985,0.300954081,0.76344951,0.922852834
ENSG00000241790,47.10791441,-0.219642136,0.730926925,-0.300498078,0.763797262,0.922994391
ENSG00000075089,279.3108192,-0.055652879,0.185364935,-0.300234124,0.763998578,0.923019545
ENSG00000178623,17.3973404,-0.124810252,0.415658852,-0.300270887,0.763970538,0.923019545
ENSG00000205629,366.5864136,-0.040672713,0.135400335,-0.300388572,0.763880779,0.923019545
ENSG00000146205,21.06552914,-0.183400004,0.61126999,-0.300031093,0.764153438,0.923061252
ENSG00000185305,675.6686641,0.060249092,0.200785766,0.300066548,0.764126395,0.923061252
ENSG00000131188,31.49365286,-0.136811032,0.456397936,-0.299762599,0.764358246,0.923235953
ENSG00000007516,11.20108254,-0.211644977,0.707152761,-0.299291736,0.76471746,0.923293783
ENSG00000160752,815.2556932,0.031107706,0.103910081,0.299371393,0.764656687,0.923293783
ENSG00000187164,169.1573597,-0.060754681,0.20305624,-0.29920125,0.764786495,0.923293783
ENSG00000206262,9.217976284,-0.181895139,0.607462695,-0.299434254,0.76460873,0.923293783
ENSG00000272031,65.90180744,-0.076794991,0.256634811,-0.299238403,0.764758149,0.923293783
ENSG00000277753,22.43130883,0.114158379,0.381420685,0.299297819,0.764712819,0.923293783
ENSG00000281950,30.57299573,-0.150933576,0.504545477,-0.299147616,0.764827417,0.923293783
ENSG00000020426,237.5598103,0.061594433,0.206168351,0.298757947,0.765124739,0.923316969
ENSG00000096155,164.522207,-0.337368242,1.129202247,-0.298766889,0.765117917,0.923316969
ENSG00000105669,1529.444525,0.031826851,0.106553049,0.298694893,0.765172854,0.923316969
ENSG00000141664,330.7384197,0.07503832,0.251259089,0.298649175,0.76520774,0.923316969
ENSG00000180185,397.9613047,-0.040570599,0.135671303,-0.299035964,0.764912605,0.923316969
ENSG00000187566,25.37241863,-0.147936564,0.494908228,-0.298917165,0.76500325,0.923316969
ENSG00000122257,1254.034437,0.044638815,0.149634079,0.298319845,0.76545906,0.923441387
ENSG00000178104,6679.152708,0.063159487,0.211747463,0.298277421,0.765491436,0.923441387
ENSG00000250151,194.3001943,0.098820793,0.331241375,0.298334691,0.76544773,0.923441387
ENSG00000099901,557.3364121,-0.039218707,0.131537445,-0.298156219,0.765583935,0.923468244
ENSG00000198740,294.5274325,-0.041058521,0.137774896,-0.29801163,0.765694288,0.923468244
ENSG00000276180,111.5844373,0.067247656,0.225599981,0.298083607,0.765639353,0.923468244
ENSG00000058668,11069.63722,-0.048411651,0.163025426,-0.296957674,0.766498824,0.923522572
ENSG00000059728,192.5652056,-0.063121468,0.21260224,-0.296899358,0.766543346,0.923522572
ENSG00000092820,1597.10373,0.058821289,0.19754107,0.297767392,0.765880704,0.923522572
ENSG00000106244,1944.152436,-0.035462607,0.119321565,-0.29720199,0.766312303,0.923522572
ENSG00000118894,133.3665804,-0.070076109,0.235752938,-0.297243841,0.766280353,0.923522572
ENSG00000119314,691.4439866,0.045815001,0.154138951,0.297231818,0.766289532,0.923522572
ENSG00000119661,283.7221295,0.084551136,0.285064543,0.29660348,0.766769254,0.923522572
ENSG00000121864,414.0846983,-0.038553712,0.129844507,-0.29692216,0.766525938,0.923522572
ENSG00000124333,947.4322707,0.031318475,0.105554731,0.296703657,0.766692765,0.923522572
ENSG00000141556,1566.58701,-0.040605675,0.136550029,-0.297368481,0.766185205,0.923522572
ENSG00000169239,378.6417205,0.090075637,0.303713202,0.296581236,0.766786238,0.923522572
ENSG00000188747,23.39464644,-0.104364951,0.35114154,-0.297216191,0.766301461,0.923522572
ENSG00000188766,80.19554322,-0.084506381,0.284037541,-0.297518351,0.7660708,0.923522572
ENSG00000205609,531.6969024,-0.369772781,1.244617405,-0.297097549,0.766392035,0.923522572
ENSG00000214967,72.33897127,-0.135945303,0.457016967,-0.297462268,0.766113611,0.923522572
ENSG00000233586,13.76634283,0.177351591,0.598083451,0.296533186,0.766822927,0.923522572
ENSG00000238072,17.13309499,-0.243523202,0.821133715,-0.296569484,0.766795212,0.923522572
ENSG00000248098,128.4253902,-0.06742987,0.226644871,-0.297513329,0.766074633,0.923522572
ENSG00000105048,18.75219362,-0.22568128,0.761541608,-0.296347931,0.766964385,0.923620428
ENSG00000153982,17.84805271,-0.131601095,0.444232369,-0.296243822,0.767043885,0.923643661
ENSG00000163714,1680.773737,-0.021651235,0.073112315,-0.296136635,0.767125738,0.923669723
ENSG00000186625,386.7568562,0.04085603,0.138092123,0.295860685,0.767336477,0.923850957
ENSG00000084072,533.7066705,-0.030325054,0.102600502,-0.295564384,0.767562776,0.924024553
ENSG00000276033,11.53297437,-0.189028411,0.639659376,-0.295514172,0.767601128,0.924024553
ENSG00000082397,529.6572164,-0.251183545,0.852293111,-0.294714978,0.768211621,0.924159986
ENSG00000133739,178.7058952,0.058704182,0.198866267,0.295194267,0.767845481,0.924159986
ENSG00000139133,55.24681489,0.094407709,0.320198824,0.294840899,0.768115421,0.924159986
ENSG00000146197,161.6804481,0.177278828,0.60103741,0.294954732,0.768028461,0.924159986
ENSG00000154174,1466.112242,-0.027136362,0.092067957,-0.294742739,0.768190412,0.924159986
ENSG00000182108,562.2274625,0.032248198,0.109430822,0.294690267,0.768230499,0.924159986
ENSG00000187514,8334.908486,-0.070562345,0.239524183,-0.294593825,0.76830418,0.924159986
ENSG00000197299,10.81120308,-0.190086029,0.645281859,-0.294578294,0.768316046,0.924159986
ENSG00000206412,246.7501711,0.13506782,0.457513605,0.295221428,0.767824734,0.924159986
ENSG00000241170,13.99149823,0.164776915,0.558383095,0.295096532,0.767920139,0.924159986
ENSG00000283023,14.57059184,0.222488431,0.755810809,0.294370534,0.768474781,0.924278448
ENSG00000188419,688.2600341,-0.031075516,0.105645696,-0.294148435,0.768644481,0.924410081
ENSG00000100228,156.4870309,-0.068148691,0.231914719,-0.293852376,0.768870711,0.92446824
ENSG00000121039,7825.204235,-0.096264567,0.327672624,-0.293782756,0.768923913,0.92446824
ENSG00000147403,21805.12773,0.060696714,0.206613253,0.293769705,0.768933886,0.92446824
ENSG00000156384,80.24297895,0.070752268,0.240804983,0.293815632,0.768898789,0.92446824
ENSG00000138111,82.3211354,-0.063718611,0.21719362,-0.293372389,0.769237528,0.924760827
ENSG00000165879,65.65940248,-0.082655331,0.282029916,-0.293072922,0.769466414,0.924963505
ENSG00000168259,1181.644209,-0.030801352,0.105183695,-0.292833901,0.769649114,0.925110637
ENSG00000170471,1964.684459,-0.027785494,0.094918343,-0.292730501,0.769728154,0.925133157
ENSG00000175054,551.6728318,-0.031924647,0.109202176,-0.292344419,0.7700233,0.925197951
ENSG00000178386,77.71852152,-0.074659379,0.255265322,-0.292477563,0.769921512,0.925197951
ENSG00000188388,8.992633147,-0.272731296,0.932813034,-0.292375091,0.769999851,0.925197951
ENSG00000197150,561.3055073,-0.039135631,0.133814648,-0.29246149,0.7699338,0.925197951
ENSG00000173137,113.6422048,0.057277294,0.196014556,0.29220939,0.770126532,0.925249521
ENSG00000105085,163.4051812,-0.047829039,0.16415238,-0.291369758,0.770768541,0.925651393
ENSG00000111276,984.8330681,-0.040927945,0.140494807,-0.291312866,0.770812048,0.925651393
ENSG00000115268,4698.523571,-0.033547364,0.115157639,-0.291316884,0.770808976,0.925651393
ENSG00000131849,170.6561398,-0.062494886,0.214269667,-0.291664644,0.770543045,0.925651393
ENSG00000142541,33022.35353,-0.056049278,0.192411854,-0.291298468,0.770823059,0.925651393
ENSG00000166342,43.71230523,-0.438374471,1.503427931,-0.291583296,0.770605249,0.925651393
ENSG00000234495,276.0528102,-0.035794343,0.123198463,-0.290542121,0.771401532,0.926273552
ENSG00000183475,393.2022491,0.03992378,0.137632658,0.290074903,0.771758935,0.926630181
ENSG00000041880,374.036164,0.051884482,0.179081686,0.289725225,0.772026457,0.926713396
ENSG00000066455,1379.338189,0.032659748,0.112700818,0.289791579,0.77197569,0.926713396
ENSG00000174851,752.298298,0.04450434,0.153689319,0.289573406,0.772142615,0.926713396
ENSG00000179348,208.1811258,-0.128974235,0.445398374,-0.289570512,0.772144829,0.926713396
ENSG00000180855,34.35501579,-0.093977651,0.324279892,-0.289804126,0.771966091,0.926713396
ENSG00000205085,77.88038089,-0.071370905,0.246522619,-0.289510576,0.772190688,0.926713396
ENSG00000002933,546.4414492,0.404466498,1.400626314,0.288775453,0.772753218,0.926904205
ENSG00000048544,721.6964646,-0.038404356,0.133708233,-0.287225069,0.773939993,0.926904205
ENSG00000091732,254.6046745,-0.040337185,0.140011205,-0.28809969,0.77327043,0.926904205
ENSG00000092201,2465.236613,-0.021011485,0.07294088,-0.288061857,0.773299389,0.926904205
ENSG00000099866,9.871480279,0.164311625,0.569045978,0.288749295,0.772773236,0.926904205
ENSG00000100299,932.4979617,0.043544117,0.151043461,0.288288657,0.773125789,0.926904205
ENSG00000100650,5013.835388,-0.028186446,0.09812261,-0.287257405,0.773915235,0.926904205
ENSG00000132952,305.4183606,-0.036691673,0.127357286,-0.288100309,0.773269956,0.926904205
ENSG00000136159,220.0207824,-0.049228424,0.171016658,-0.287857477,0.773455838,0.926904205
ENSG00000163558,1407.24435,0.0570397,0.198179015,0.287819071,0.773485238,0.926904205
ENSG00000164403,258.1164419,-0.053839042,0.186801164,-0.288215774,0.773181575,0.926904205
ENSG00000164815,250.8282422,0.046039866,0.15925701,0.289091616,0.77251127,0.926904205
ENSG00000166206,68.9729747,-0.19921917,0.689125423,-0.289089857,0.772512615,0.926904205
ENSG00000166900,285.0406049,-0.045960299,0.159919484,-0.287396495,0.773808744,0.926904205
ENSG00000186010,1324.575724,-0.050069902,0.173284512,-0.288946204,0.772622545,0.926904205
ENSG00000188846,9390.013218,-0.035139483,0.122186485,-0.287588952,0.773661403,0.926904205
ENSG00000198746,212.4527236,-0.03737475,0.129297883,-0.289059254,0.772536034,0.926904205
ENSG00000203880,688.1888516,0.040589963,0.141382842,0.287092568,0.774041443,0.926904205
ENSG00000204388,294.4353146,0.659437593,2.287961877,0.288220533,0.773177932,0.926904205
ENSG00000206445,11.07456831,-0.167456294,0.582360589,-0.287547435,0.773693187,0.926904205
ENSG00000226850,11.07456831,-0.167456294,0.582360589,-0.287547435,0.773693187,0.926904205
ENSG00000230267,18.87253046,-0.24992802,0.869481062,-0.287445041,0.773771578,0.926904205
ENSG00000230900,11.07456831,-0.167456294,0.582360589,-0.287547435,0.773693187,0.926904205
ENSG00000234616,509.6077652,-0.065893255,0.228491245,-0.288384157,0.773052694,0.926904205
ENSG00000234668,11.07456831,-0.167456294,0.582360589,-0.287547435,0.773693187,0.926904205
ENSG00000240747,27.88095612,0.200071878,0.694276542,0.288173178,0.773214179,0.926904205
ENSG00000270228,59.64238051,-0.093712881,0.325112402,-0.288247634,0.773157188,0.926904205
